"","ID1","ID2","kin","k0","k2","nsnp"
"3644","NA19154","NA19207",-0.0155623009475731,1.09306011787103,0.030810914080739,2761355
"3645","NA19154","NA19208",-0.0195739569002819,1.11012363179607,0.0318278041949376,2823466
"3646","NA19154","NA19209",-0.013913503996115,1.06050557578091,0.00485155979645508,2756750
"3647","NA19154","NA19210",-0.0100230128397907,1.07097538459917,0.0308833332400026,2794670
"3648","NA19154","NA19211",-0.0118549090338515,1.07744226359156,0.0300226274561502,2793135
"3649","NA19154","NA19221",-0.0108474063552187,1.04302239288864,-0.000367232532231238,2795772
"3650","NA19154","NA19222",-0.00580359825525212,1.02440996950452,0.00119557648350651,2765630
"3651","NA19154","NA19223",-0.00950326468124769,1.06726572224447,0.0292526635194837,2777058
"3652","NA19154","NA19238",-0.0217309856401735,1.08486362981344,-0.00206031274725747,2723187
"3653","NA19154","NA19239",-0.0163028290116657,1.10090026789404,0.0356889518473811,2699146
"3654","NA19154","NA19240",-0.0252034845761475,1.10536663723012,0.00455269892553472,2730180
"3655","NA19159","NA19160",-0.00875567886416208,1.03860807275818,0.00358535730153347,2764694
"3656","NA19159","NA19161",0.246065172701589,0.0102644679720727,-0.00529878026531884,2789075
"3657","NA19159","NA19171",-0.00427368993176527,1.01916392817514,0.00206916844807486,2662626
"3658","NA19159","NA19172",-0.0133859090881806,1.05298405085276,-0.000559585499959656,2750148
"3659","NA19159","NA19173",-0.0114012041680573,1.04812768653282,0.00252286986058888,2742321
"3660","NA19159","NA19192",-0.0117304769050857,1.05156541991756,0.00464351229722129,2754427
"3661","NA19159","NA19193",-0.0163726776857727,1.06248895536704,-0.00300175537604698,2769311
"3662","NA19159","NA19194",-0.0195495797997691,1.08239356330151,0.00419524410243151,2780498
"3663","NA19159","NA19200",-0.0126425285841035,1.05514079232629,0.00457067798987559,2764747
"3664","NA19159","NA19201",-0.0204974601881832,1.08346804573424,0.001478204981504,2654809
"3665","NA19159","NA19202",-0.0239018044339043,1.09711376387536,0.00150654613974615,2759416
"3666","NA19159","NA19203",-0.0106582436008654,1.04591734951405,0.00328437511059141,2744169
"3667","NA19159","NA19204",-0.0022145574045962,1.01031408506159,0.0014558554432009,2567316
"3668","NA19159","NA19205",-0.00758499524743096,1.03394320918136,0.00360322819163309,2669704
"3669","NA19159","NA19206",-0.00691584248729706,1.0335157026778,0.0058523327286135,2778537
"3670","NA19159","NA19207",-0.00289385063621376,1.01417829592775,0.00260289338289182,2673937
"3671","NA19159","NA19208",-0.00617292840208603,1.02649857158757,0.00180685797922109,2735504
"3672","NA19159","NA19209",0.00226461879284781,0.993733432535679,0.00279190770707027,2668637
"3673","NA19159","NA19210",-0.00564572743502034,1.02653506341415,0.00395215367407125,2731665
"3674","NA19159","NA19211",-0.00195149472169867,1.00955719714295,0.00175121825615488,2708159
"3675","NA19159","NA19221",-0.0173294968328708,1.07062508009496,0.0013070927634762,2774487
"3676","NA19159","NA19222",-0.0143087278559761,1.05668512525009,-0.000549786173810684,2774707
"3677","NA19159","NA19223",-0.0113133291997868,1.04221290363316,-0.00304041316598793,2725964
"3678","NA19159","NA19238",0.000259255611075039,0.992858443958499,-0.00610453359720046,2641527
"3679","NA19159","NA19239",0.00485971745047173,0.979000165472874,-0.00156096472523941,2612849
"3680","NA19159","NA19240",0.0041386087394524,0.986190531905827,0.00274496686363686,2644462
"3681","NA19160","NA19161",0.231121051365943,0.171502532100749,0.0218261505189605,2814245
"3682","NA19160","NA19171",-0.00755891904652911,1.06164799536096,0.0314123191748432,2707313
"3683","NA19160","NA19172",-0.00628648614681296,1.02172460738075,-0.00342133720650236,2790139
"3684","NA19160","NA19173",-0.00828607283447924,1.06438229428709,0.0312380029491728,2792440
"3685","NA19160","NA19192",-0.0117820996189107,1.07929794592752,0.0321695474518755,2810856
"3686","NA19160","NA19193",-0.00938391668966563,1.03925567175141,0.00172000499274465,2762247
"3687","NA19160","NA19194",-0.0138685882899512,1.08795140838303,0.0324770552232262,2816545
"3688","NA19160","NA19200",-0.010514394271866,1.07156115189271,0.029503574805243,2802318
"3689","NA19160","NA19201",-0.0102720838039927,1.04227023773753,0.00118190252156036,2640598
"3690","NA19160","NA19202",-0.0147562573888061,1.05718538925741,-0.00183964029781804,2752967
"3691","NA19160","NA19203",-0.0122003085395497,1.07941095464867,0.0306097204904759,2777266
"3692","NA19160","NA19204",-0.00522274923458097,1.02586206972444,0.00497107278611315,2612771
"3693","NA19160","NA19205",-0.0125981336920521,1.08291000886899,0.032517474100784,2710375
"3694","NA19160","NA19206",-0.00873878586991248,1.03499521059762,4.0067117974048e-05,2832886
"3695","NA19160","NA19207",-0.00484570162804996,1.04775617521785,0.0283733687056505,2730522
"3696","NA19160","NA19208",-0.0107573913309341,1.07609407557267,0.0330645102489359,2789908
"3697","NA19160","NA19209",-0.00313936269668147,1.01234707874344,-0.000210372043286693,2723540
"3698","NA19160","NA19210",-0.00593925489500194,1.05011258935553,0.0263555697755188,2776923
"3699","NA19160","NA19211",-0.00605682732030762,1.05015158188039,0.0259242725991553,2760673
"3700","NA19160","NA19221",-0.0124598673870285,1.05569675527603,0.00585728572791638,2805789
"3701","NA19160","NA19222",-0.00972922175426072,1.03413258130059,-0.00478430571645443,2777581
"3702","NA19160","NA19223",-0.00781575025747644,1.06150985428289,0.0302468532529818,2768630
"3703","NA19160","NA19238",-0.00667255952918269,1.03024843365693,0.00355819554020137,2690775
"3704","NA19160","NA19239",-0.00639832403179353,1.05725085754848,0.0316575614213091,2666579
"3705","NA19160","NA19240",-0.00881574853247438,1.03183292243766,-0.00343007169224079,2696375
"3706","NA19161","NA19171",-0.00883021233818574,1.06575031780804,0.030429468455301,2705440
"3707","NA19161","NA19172",-0.0142282918793781,1.05643492945148,-0.000478238066027569,2794301
"3708","NA19161","NA19173",-0.0150703731299502,1.09065099240469,0.0303694998848888,2788156
"3709","NA19161","NA19192",-0.0126311518909443,1.08692201851592,0.0363974109521453,2801861
"3710","NA19161","NA19193",-0.0158318545352996,1.0638442552254,0.000516837084199084,2786119
"3711","NA19161","NA19194",-0.0175578314609084,1.10476234854347,0.0345310226998348,2829918
"3712","NA19161","NA19200",-0.0128137896667184,1.08275058087543,0.0314954222085577,2810005
"3713","NA19161","NA19201",-0.0231749778498129,1.09269070733938,-9.20405987271959e-06,2661754
"3714","NA19161","NA19202",-0.0218325802416291,1.08752676577158,0.000196444805067271,2773842
"3715","NA19161","NA19203",-0.0143740387217229,1.08523831518509,0.0277421602982021,2783400
"3716","NA19161","NA19204",-0.00489366450702831,1.01721528804115,-0.00235936998696745,2610190
"3717","NA19161","NA19205",-0.0107323643808064,1.07646990189309,0.0335404443698693,2709529
"3718","NA19161","NA19206",-0.0129650891240429,1.05434193333147,0.0024815768352967,2828362
"3719","NA19161","NA19207",-0.00336687818373222,1.04760436835523,0.0341368556202975,2721939
"3720","NA19161","NA19208",-0.0118772661874945,1.07585418029746,0.0283451155474784,2783089
"3721","NA19161","NA19209",0.000513626053221591,1.00299764831356,0.00505215252644922,2717822
"3722","NA19161","NA19210",-0.00858630746427583,1.06572594811488,0.0313807182577749,2774851
"3723","NA19161","NA19211",-0.00526807791919064,1.05229376719713,0.0312214555203678,2755171
"3724","NA19161","NA19221",-0.0188752504344852,1.07670972322265,0.00120872148470943,2818613
"3725","NA19161","NA19222",-0.016670810764428,1.06368920364718,-0.00299403941053426,2796625
